Date,Country,City,Street,Type,Subtype,Location
"Jan 20, 2022",BR,Curitiba,R. João Bettega,JAM,JAM_HEAVY_TRAFFIC,Point(-49.314383 -25.479501)
"Jan 20, 2022",BR,Curitiba,R. Alberico Flores Bueno,ACCIDENT,ACCIDENT_MAJOR,Point(-49.204642 -25.40502)
"Jan 20, 2022",BR,Curitiba,Av. Pref. Omar Sabbag,WEATHERHAZARD,HAZARD_ON_ROAD_TRAFFIC_LIGHT_FAULT,Point(-49.25053 -25.43873)
"Jan 20, 2022",BR,Curitiba,BR-116 Contorno Leste,JAM,JAM_HEAVY_TRAFFIC,Point(-49.249854 -25.564457)
"Jan 20, 2022",BR,Curitiba,R. Raul Pompéia,JAM,JAM_HEAVY_TRAFFIC,Point(-49.349002 -25.483686)
"Jan 20, 2022",BR,Curitiba,Av. Linha Verde,JAM,JAM_HEAVY_TRAFFIC,Point(-49.228853 -25.429264)
"Jan 20, 2022",BR,Curitiba,Av. do Batel,JAM,JAM_HEAVY_TRAFFIC,Point(-49.284177 -25.44118)
"Jan 20, 2022",BR,Curitiba,R. Benjamin Lins,ACCIDENT,ACCIDENT_MAJOR,Point(-49.28355 -25.44088)
"Jan 20, 2022",BR,Piraquara,BR-116 Contorno Leste,ACCIDENT,ACCIDENT_MAJOR,Point(-49.08821 -25.459342)
"Jan 20, 2022",BR,Curitiba,R. Antônio Gasparin,ACCIDENT,ACCIDENT_MINOR,Point(-49.296025 -25.49604)
"Jan 20, 2022",BR,São José dos Pinhais,Av. das Torres,ACCIDENT,,Point(-49.203474 -25.509961)
"Jan 20, 2022",BR,Curitiba,Av. Linha Verde,ACCIDENT,,Point(-49.218141 -25.404948)
"Jan 20, 2022",BR,Curitiba,R. São Luiz,WEATHERHAZARD,,Point(-49.256339 -25.407631)
"Jan 20, 2022",BR,Curitiba,BR-376 Contorno Sul,JAM,,Point(-49.363532 -25.447487)
"Jan 20, 2022",BR,Curitiba,R. João Parolin,JAM,,Point(-49.257868 -25.456996)
"Jan 20, 2022",BR,Piraquara,R. Leônidas Alves Cordeiro,WEATHERHAZARD,HAZARD_ON_ROAD_OBJECT,Point(-49.063636 -25.449791)
"Jan 20, 2022",BR,Curitiba,Av. Juscelino Kubitschek de Oliveira,JAM,JAM_HEAVY_TRAFFIC,Point(-49.363521 -25.450058)
"Jan 20, 2022",BR,Curitiba,Av. Pres. Arthur da Silva Bernardes,JAM,JAM_HEAVY_TRAFFIC,Point(-49.30171 -25.460254)
"Jan 20, 2022",BR,Curitiba,R. Emanoel Voluz,JAM,JAM_HEAVY_TRAFFIC,Point(-49.292912 -25.524175)
"Jan 20, 2022",BR,Curitiba,Av. Linha Verde,JAM,JAM_STAND_STILL_TRAFFIC,Point(-49.284218 -25.506027)
"Jan 20, 2022",BR,Curitiba,Av. Linha Verde,JAM,JAM_HEAVY_TRAFFIC,Point(-49.300451 -25.533144)
"Jan 20, 2022",BR,Curitiba,Av. Linha Verde,JAM,JAM_HEAVY_TRAFFIC,Point(-49.301623 -25.537132)
"Jan 20, 2022",BR,Curitiba,R. Júlio Bartolomeu Taborda Luiz,JAM,JAM_STAND_STILL_TRAFFIC,Point(-49.211432 -25.389517)
"Jan 20, 2022",BR,Curitiba,R. Nilo Cairo,JAM,JAM_HEAVY_TRAFFIC,Point(-49.260877 -25.431584)
"Jan 20, 2022",BR,Curitiba,R. Waldemar Loureiro de Campos,JAM,JAM_HEAVY_TRAFFIC,Point(-49.257496 -25.511395)
"Jan 20, 2022",BR,Almirante Tamandaré,PR-092 Rod. dos Minérios,JAM,JAM_HEAVY_TRAFFIC,Point(-49.28364 -25.339694)
"Jan 20, 2022",BR,Curitiba,R. Teixeira Coelho,JAM,JAM_HEAVY_TRAFFIC,Point(-49.288047 -25.43941)
"Jan 20, 2022",BR,Curitiba,R. José de Alencar,JAM,JAM_HEAVY_TRAFFIC,Point(-49.253336 -25.424289)
"Jan 20, 2022",BR,Curitiba,BR-376 Contorno Sul,JAM,JAM_HEAVY_TRAFFIC,Point(-49.363784 -25.445727)
"Jan 20, 2022",BR,Curitiba,BR-116 Contorno Leste,JAM,JAM_HEAVY_TRAFFIC,Point(-49.259035 -25.562491)
"Jan 20, 2022",BR,Curitiba,R. Ipiranga,JAM,JAM_HEAVY_TRAFFIC,Point(-49.291218 -25.504345)
"Jan 20, 2022",BR,Curitiba,R. Lourenço Pinto,WEATHERHAZARD,HAZARD_ON_SHOULDER,Point(-49.267637 -25.437178)
"Jan 20, 2022",BR,Curitiba,R. Alferes Ângelo Sampaio,WEATHERHAZARD,HAZARD_WEATHER_FLOOD,Point(-49.280355 -25.447975)
"Jan 20, 2022",BR,Curitiba,R. 15 de Novembro,JAM,JAM_MODERATE_TRAFFIC,Point(-49.253139 -25.426767)
"Jan 20, 2022",BR,Curitiba,R. Mal. Octávio Saldanha Mazza,JAM,JAM_MODERATE_TRAFFIC,Point(-49.29717 -25.518335)
"Jan 20, 2022",BR,Curitiba,R. José de Alencar,JAM,JAM_MODERATE_TRAFFIC,Point(-49.252665 -25.418635)
"Jan 20, 2022",BR,Curitiba,R. José de Alencar,JAM,JAM_MODERATE_TRAFFIC,Point(-49.253466 -25.425431)
"Jan 20, 2022",BR,Curitiba,Av. Pres. Getúlio Vargas,JAM,JAM_MODERATE_TRAFFIC,Point(-49.270221 -25.444303)
"Jan 20, 2022",BR,Curitiba,R. Lindolfo Pessoa,JAM,JAM_MODERATE_TRAFFIC,Point(-49.296147 -25.450809)
"Jan 20, 2022",BR,São José dos Pinhais,R. Paulo Freire,WEATHERHAZARD,HAZARD_ON_ROAD_OBJECT,Point(-49.170044 -25.498893)
"Jan 20, 2022",BR,Curitiba,R. Cel. Dulcídio,WEATHERHAZARD,HAZARD_ON_ROAD_OBJECT,Point(-49.282102 -25.440749)
"Jan 20, 2022",BR,Curitiba,R. Comendador Araújo,WEATHERHAZARD,HAZARD_ON_ROAD_OBJECT,Point(-49.282451 -25.439236)
"Jan 20, 2022",BR,Curitiba,R. Bento Viana,WEATHERHAZARD,HAZARD_ON_ROAD_OBJECT,Point(-49.282897 -25.44789)
"Jan 20, 2022",BR,Curitiba,R. Mariano Torres - Pista Dir.,WEATHERHAZARD,HAZARD_ON_ROAD_POT_HOLE,Point(-49.261728 -25.432125)
"Jan 20, 2022",BR,Curitiba,R. Alferes Ângelo Sampaio,WEATHERHAZARD,HAZARD_ON_ROAD_POT_HOLE,Point(-49.291151 -25.429456)
"Jan 20, 2022",BR,Curitiba,R. Tobias de Macedo Jr.,WEATHERHAZARD,HAZARD_ON_ROAD_POT_HOLE,Point(-49.324074 -25.429828)
"Jan 20, 2022",BR,Curitiba,R. Benjamin Lins,JAM,JAM_STAND_STILL_TRAFFIC,Point(-49.283621 -25.440924)
"Jan 20, 2022",BR,Curitiba,Av. Linha Verde,JAM,JAM_STAND_STILL_TRAFFIC,Point(-49.256743 -25.473114)
"Jan 20, 2022",BR,Curitiba,R. Comendador Araújo,JAM,JAM_STAND_STILL_TRAFFIC,Point(-49.282046 -25.438668)
"Jan 20, 2022",BR,Curitiba,BR-376 Contorno Sul,JAM,JAM_HEAVY_TRAFFIC,Point(-49.360708 -25.455747)
"Jan 20, 2022",BR,Colombo,R. Floripa Mullmann,JAM,,Point(-49.188087 -25.382273)
"Jan 20, 2022",BR,São José dos Pinhais,Av. Santa Catarina,JAM,JAM_STAND_STILL_TRAFFIC,Point(-49.125699 -25.517421)
"Jan 20, 2022",BR,Curitiba,Av. Brasília,JAM,JAM_STAND_STILL_TRAFFIC,Point(-49.287572 -25.494839)
"Jan 20, 2022",BR,Curitiba,R. Prof. Luiz César,JAM,JAM_STAND_STILL_TRAFFIC,Point(-49.28076 -25.459579)
"Jan 20, 2022",BR,Curitiba,R. Nilo Cairo,JAM,JAM_STAND_STILL_TRAFFIC,Point(-49.261272 -25.431748)
"Jan 20, 2022",BR,Curitiba,Av. Visc. de Guarapuava - Pista Dir.,JAM,JAM_STAND_STILL_TRAFFIC,Point(-49.270094 -25.43727)
"Jan 20, 2022",BR,Curitiba,Av. Silva Jardim - Pista Dir.,JAM,JAM_STAND_STILL_TRAFFIC,Point(-49.278282 -25.443847)
"Jan 20, 2022",BR,Almirante Tamandaré,Av. Francisco Krüger,JAM,JAM_STAND_STILL_TRAFFIC,Point(-49.265697 -25.347197)
"Jan 20, 2022",BR,Curitiba,Est. do Ganchinho,JAM,JAM_STAND_STILL_TRAFFIC,Point(-49.275984 -25.553713)
"Jan 20, 2022",BR,Curitiba,R. Brig. Franco,JAM,JAM_STAND_STILL_TRAFFIC,Point(-49.275985 -25.442444)
"Jan 20, 2022",BR,Curitiba,R. Orestes Códega,JAM,JAM_STAND_STILL_TRAFFIC,Point(-49.296915 -25.523755)
"Jan 20, 2022",BR,Curitiba,BR-376 Contorno Sul,JAM,JAM_STAND_STILL_TRAFFIC,Point(-49.346708 -25.486207)
"Jan 20, 2022",BR,Curitiba,Av. Silva Jardim - Pista Esq.,JAM,JAM_STAND_STILL_TRAFFIC,Point(-49.278305 -25.443708)
"Jan 20, 2022",BR,Curitiba,R. Itaciano Marcondes,ACCIDENT,,Point(-49.223366 -25.365551)
"Jan 20, 2022",BR,Curitiba,Av. Linha Verde,JAM,,Point(-49.291388 -25.516102)
"Jan 20, 2022",BR,Curitiba,BR-277 Rod. do Café Gov. Ney Braga,JAM,JAM_STAND_STILL_TRAFFIC,Point(-49.226371 -25.452731)
"Jan 20, 2022",BR,Curitiba,R. Comendador Araújo,JAM,JAM_STAND_STILL_TRAFFIC,Point(-49.282368 -25.439095)
"Jan 20, 2022",BR,Curitiba,R. Comendador Araújo,JAM,JAM_STAND_STILL_TRAFFIC,Point(-49.282968 -25.439977)
"Jan 20, 2022",BR,Curitiba,R. José de Alencar,JAM,JAM_STAND_STILL_TRAFFIC,Point(-49.254356 -25.432752)
"Jan 20, 2022",BR,Curitiba,Av. Victor Ferreira do Amaral,JAM,,Point(-49.224532 -25.428868)
"Jan 20, 2022",BR,Curitiba,Av. Linha Verde,JAM,JAM_HEAVY_TRAFFIC,Point(-49.206596 -25.389299)
"Jan 20, 2022",BR,Curitiba,R. Amauri Lange Silvério,JAM,,Point(-49.28361 -25.389323)
"Jan 20, 2022",BR,Curitiba,Av. Juscelino Kubitschek de Oliveira,WEATHERHAZARD,HAZARD_ON_ROAD_CAR_STOPPED,Point(-49.356591 -25.464784)
"Jan 20, 2022",BR,Curitiba,Retorno,WEATHERHAZARD,HAZARD_ON_ROAD_CAR_STOPPED,Point(-49.24351 -25.452923)
"Jan 20, 2022",BR,Curitiba,R. Paul Garfunkel,WEATHERHAZARD,HAZARD_ON_ROAD_CAR_STOPPED,Point(-49.335827 -25.54676)
"Jan 20, 2022",BR,Curitiba,Av. Visc. de Guarapuava - Pista Esq.,WEATHERHAZARD,HAZARD_ON_ROAD_CAR_STOPPED,Point(-49.258314 -25.432776)
"Jan 20, 2022",BR,Curitiba,R. Mal. Octávio Saldanha Mazza,WEATHERHAZARD,HAZARD_ON_ROAD_CONSTRUCTION,Point(-49.297509 -25.500016)
"Jan 20, 2022",BR,Curitiba,Av. Pres. Kennedy,WEATHERHAZARD,HAZARD_ON_ROAD_CAR_STOPPED,Point(-49.269695 -25.457513)
"Jan 20, 2022",BR,Curitiba,Av. Pres. Kennedy,WEATHERHAZARD,HAZARD_ON_ROAD_CAR_STOPPED,Point(-49.26983 -25.457637)
"Jan 20, 2022",BR,Colombo,PR-417 Rod. Mauro Bernardo Camargo,WEATHERHAZARD,HAZARD_ON_ROAD_CAR_STOPPED,Point(-49.221078 -25.338579)
"Jan 20, 2022",BR,null,BR-277 S Rod. do Café Gov. Ney Braga,WEATHERHAZARD,HAZARD_ON_ROAD_CONSTRUCTION,Point(-49.379448 -25.428681)
"Jan 20, 2022",BR,Curitiba,R. Brig. Franco,WEATHERHAZARD,HAZARD_ON_ROAD_CAR_STOPPED,Point(-49.279259 -25.43719)
"Jan 20, 2022",BR,Curitiba,R. Francisco Raitani,WEATHERHAZARD,HAZARD_ON_ROAD_CONSTRUCTION,Point(-49.294082 -25.50987)
"Jan 20, 2022",BR,Curitiba,R. Canadá,WEATHERHAZARD,HAZARD_ON_ROAD_CAR_STOPPED,Point(-49.246766 -25.401797)
"Jan 20, 2022",BR,Colombo,R. Cerro Azul,WEATHERHAZARD,HAZARD_ON_ROAD_CONSTRUCTION,Point(-49.155029 -25.358373)
"Jan 20, 2022",BR,Curitiba,Av. Linha Verde,WEATHERHAZARD,HAZARD_ON_ROAD_CAR_STOPPED,Point(-49.242215 -25.452629)
"Jan 20, 2022",BR,Curitiba,R. Martim Afonso,WEATHERHAZARD,HAZARD_ON_ROAD_CAR_STOPPED,Point(-49.297952 -25.433587)
"Jan 20, 2022",BR,Curitiba,null,WEATHERHAZARD,HAZARD_ON_ROAD_CAR_STOPPED,Point(-49.365074 -25.429899)
"Jan 20, 2022",BR,Curitiba,R. Paul Garfunkel,WEATHERHAZARD,HAZARD_ON_ROAD_CAR_STOPPED,Point(-49.336574 -25.54162)
"Jan 20, 2022",BR,Curitiba,R. Dep. Joaquim José Pedrosa,WEATHERHAZARD,HAZARD_ON_ROAD_CONSTRUCTION,Point(-49.250771 -25.406109)
"Jan 20, 2022",BR,Pinhais,Av. Camilo di Lellis,WEATHERHAZARD,HAZARD_ON_ROAD_CAR_STOPPED,Point(-49.189516 -25.445382)
"Jan 20, 2022",BR,Curitiba,BR-476 Est. da Ribeira,WEATHERHAZARD,HAZARD_ON_ROAD_CAR_STOPPED,Point(-49.200054 -25.38212)
"Jan 20, 2022",BR,Curitiba,R. Engenheiros Rebouças,WEATHERHAZARD,HAZARD_ON_ROAD_CAR_STOPPED,Point(-49.270267 -25.445997)
"Jan 20, 2022",BR,Curitiba,Av. República Argentina,WEATHERHAZARD,HAZARD_ON_ROAD_CONSTRUCTION,Point(-49.292887 -25.481966)
"Jan 20, 2022",BR,São José dos Pinhais,Av. das Torres,WEATHERHAZARD,HAZARD_ON_ROAD_CAR_STOPPED,Point(-49.202909 -25.511211)
"Jan 20, 2022",BR,Curitiba,Av. Silva Jardim - Pista Dir.,WEATHERHAZARD,HAZARD_ON_ROAD_CAR_STOPPED,Point(-49.270846 -25.441051)
"Jan 20, 2022",BR,Curitiba,Av. Comendador Franco,WEATHERHAZARD,HAZARD_ON_ROAD_CAR_STOPPED,Point(-49.215661 -25.490912)
"Jan 20, 2022",BR,Curitiba,Av. Comendador Franco,WEATHERHAZARD,HAZARD_ON_ROAD_CAR_STOPPED,Point(-49.227127 -25.475222)
"Jan 20, 2022",BR,Curitiba,BR-116 S Rod. Régis Bittencourt,WEATHERHAZARD,HAZARD_ON_ROAD_CAR_STOPPED,Point(-49.205592 -25.388578)
"Jan 20, 2022",BR,Curitiba,R. Mariano Torres - Pista Esq.,WEATHERHAZARD,HAZARD_ON_ROAD_CAR_STOPPED,Point(-49.260561 -25.435009)
"Jan 20, 2022",BR,Curitiba,R. Itupava,WEATHERHAZARD,HAZARD_ON_ROAD_CONSTRUCTION,Point(-49.254923 -25.422377)
"Jan 20, 2022",BR,São José dos Pinhais,Av. Rui Barbosa,WEATHERHAZARD,HAZARD_ON_ROAD_CONSTRUCTION,Point(-49.161394 -25.494448)
"Jan 20, 2022",BR,Curitiba,R. Alferes Ângelo Sampaio,WEATHERHAZARD,HAZARD_ON_ROAD_CONSTRUCTION,Point(-49.283487 -25.441489)
"Jan 20, 2022",BR,Curitiba,R. Maria Bizinelli,WEATHERHAZARD,HAZARD_ON_ROAD_CONSTRUCTION,Point(-49.324386 -25.451092)
"Jan 20, 2022",BR,Curitiba,R. Dep. Joaquim José Pedrosa,WEATHERHAZARD,HAZARD_ON_ROAD_CONSTRUCTION,Point(-49.250669 -25.405996)
"Jan 20, 2022",BR,Curitiba,Av. Victor Ferreira do Amaral,WEATHERHAZARD,HAZARD_ON_ROAD_CONSTRUCTION,Point(-49.23515 -25.427764)
"Jan 20, 2022",BR,Curitiba,Av. Iguaçu,WEATHERHAZARD,HAZARD_ON_ROAD_CONSTRUCTION,Point(-49.302923 -25.454728)
"Jan 20, 2022",BR,Curitiba,R. Alferes Ângelo Sampaio,WEATHERHAZARD,HAZARD_ON_ROAD_CONSTRUCTION,Point(-49.291382 -25.428962)
"Jan 20, 2022",BR,Curitiba,Av. Comendador Franco,WEATHERHAZARD,HAZARD_ON_ROAD_CONSTRUCTION,Point(-49.225116 -25.477972)
"Jan 20, 2022",BR,Curitiba,R. Rio Grande do Sul,WEATHERHAZARD,HAZARD_ON_ROAD_CONSTRUCTION,Point(-49.289539 -25.462036)
"Jan 20, 2022",BR,Curitiba,R. Canadá,WEATHERHAZARD,HAZARD_ON_ROAD_CONSTRUCTION,Point(-49.246548 -25.401557)
"Jan 20, 2022",BR,Curitiba,R. Francisco Raitani,WEATHERHAZARD,HAZARD_ON_ROAD_CONSTRUCTION,Point(-49.294114 -25.510059)
"Jan 20, 2022",BR,Curitiba,Av. Anita Garibaldi,WEATHERHAZARD,HAZARD_ON_ROAD_CONSTRUCTION,Point(-49.256588 -25.408415)
"Jan 20, 2022",BR,Curitiba,R. Cel. Dulcídio,WEATHERHAZARD,HAZARD_ON_ROAD_CONSTRUCTION,Point(-49.282232 -25.440464)
"Jan 20, 2022",BR,São José dos Pinhais,Al. Bom Pastor,JAM,,Point(-49.183939 -25.559708)
"Jan 20, 2022",BR,Curitiba,BR-277 S Rod. do Café Gov. Ney Braga,JAM,JAM_STAND_STILL_TRAFFIC,Point(-49.331228 -25.430742)
"Jan 20, 2022",BR,Curitiba,R. Mariano Torres - Pista Dir.,WEATHERHAZARD,HAZARD_ON_ROAD_CONSTRUCTION,Point(-49.261752 -25.432074)
"Jan 20, 2022",BR,Curitiba,R. Isaac Guelmann,WEATHERHAZARD,HAZARD_ON_ROAD_CONSTRUCTION,Point(-49.296174 -25.484819)
"Jan 20, 2022",BR,Curitiba,Av. Comendador Franco,WEATHERHAZARD,HAZARD_ON_ROAD_CONSTRUCTION,Point(-49.221715 -25.482303)
"Jan 20, 2022",BR,Curitiba,Av. Silva Jardim - Pista Dir.,JAM,JAM_STAND_STILL_TRAFFIC,Point(-49.263767 -25.438376)
"Jan 20, 2022",BR,São José dos Pinhais,BR-277 Rod. do Café Gov. Ney Braga,WEATHERHAZARD,HAZARD_ON_SHOULDER_CAR_STOPPED,Point(-49.191761 -25.483158)
"Jan 20, 2022",BR,Piraquara,BR-116 Contorno Leste,WEATHERHAZARD,HAZARD_ON_SHOULDER_CAR_STOPPED,Point(-49.089626 -25.464127)
